X_axis,0,,Y_axis,-21.42719398
,0.025,,,-21.22919689
,0.05,,,-20.7102789
,0.075,,,-19.58889623
,0.1,,,-17.61099883
,0.125,,,-14.66141204
,0.15,,,-10.81873543
,0.175,,,-6.396968975
,0.2,,,-1.869978013
,0.225,,,2.2331305
,0.25,,,5.472705513
,0.275,,,7.606453138
,0.3,,,8.636849925
,0.325,,,8.777354088
,0.35,,,8.359277638
,0.375,,,7.720543025
,0.4,,,7.095416613
,0.425,,,6.523661238
,0.45,,,6.093206863
,0.475,,,5.783703487
,0.5,,,5.56855905
,0.525,,,5.421893925
,0.55,,,5.323658038
,0.575,,,5.25492005
,0.6,,,5.205053225
,0.625,,,5.164623463
,0.65,,,5.130011575
,0.675,,,5.098672
,0.7,,,5.0641197
,0.725,,,5.0230923
,0.75,,,4.972139213
,0.775,,,4.912479913
,0.8,,,4.847162775
,0.825,,,4.793121463
,0.85,,,4.758190888
,0.875,,,4.7487113
,0.9,,,4.766355125
,0.925,,,4.805413963
,0.95,,,4.855821825
,0.975,,,4.912026938
,1,,,4.9632797
,1.025,,,5.016137875
,1.05,,,5.077811113
,1.075,,,5.163335413
,1.1,,,5.284119038
,1.125,,,5.451482725
,1.15,,,5.667391588
,1.175,,,5.9278042
,1.2,,,6.213358875
,1.225,,,6.5101856
,1.25,,,6.800019363
,1.275,,,7.075577713
,1.3,,,7.325322013
,1.325,,,7.5453575
,1.35,,,7.744387313
,1.375,,,7.927325713
,1.4,,,8.093285188
,1.425,,,8.245129713
,1.45,,,8.376460625
,1.475,,,8.49022425
,1.5,,,8.5849165
,1.525,,,8.668427488
,1.55,,,8.748207463
,1.575,,,8.832325575
,1.6,,,8.917624075
,1.625,,,9.00967885
,1.65,,,9.109583988
,1.675,,,9.212777125
,1.7,,,9.311012663
,1.725,,,9.4003386
,1.75,,,9.478336
,1.775,,,9.532719088
,1.8,,,9.5607719
,1.825,,,9.558325163
,1.85,,,9.532995788
,1.875,,,9.498745913
,1.9,,,9.460928938
,1.925,,,9.430071788
,1.95,,,9.40566355
,1.975,,,9.389360775
,2,,,9.375308438
,2.025,,,9.356758588
,2.05,,,9.329152687
,2.075,,,9.2868387
,2.1,,,9.240765188
,2.125,,,9.200220575
,2.15,,,9.1665287
,2.175,,,9.143309513
,2.2,,,9.125959688
,2.225,,,9.1115313
,2.25,,,9.103701188
,2.275,,,9.1048946
,2.3,,,9.11761075
,2.325,,,9.154897238
,2.35,,,9.225662388
,2.375,,,9.343815263
,2.4,,,9.50341845
,2.425,,,9.69580945
,2.45,,,9.905317038
,2.475,,,10.12484785
,2.5,,,10.34813869
,2.525,,,10.57445621
,2.55,,,10.80492148
,2.575,,,11.0471634
,2.6,,,11.30588644
,2.625,,,11.5908625
,2.65,,,11.89943155
,2.675,,,12.22226149
,2.7,,,12.5423181
,2.725,,,12.83904894
,2.75,,,13.09346361
,2.775,,,13.2899802
,2.8,,,13.4190712
,2.825,,,13.48649391
,2.85,,,13.51458045
,2.875,,,13.52981611
,2.9,,,13.55168899
,2.925,,,13.59815184
,2.95,,,13.66158903
,2.975,,,13.73022115
,3,,,13.79198236
,3.025,,,13.83396976
,3.05,,,13.85415806
,3.075,,,13.85868674
,3.1,,,13.85915319
,3.125,,,13.86942679
,3.15,,,13.90819734
,3.175,,,13.9842101
,3.2,,,14.11094881
,3.225,,,14.29229226
,3.25,,,14.53576203
,3.275,,,14.8445826
,3.3,,,15.21436236
,3.325,,,15.62960194
,3.35,,,16.07019598
,3.375,,,16.51997771
,3.4,,,16.96284373
,3.425,,,17.37535201
,3.45,,,17.74139291
,3.475,,,18.05013725
,3.5,,,18.30108781
,3.525,,,18.49991293
,3.55,,,18.66029893
,3.575,,,18.78787971
,3.6,,,18.89437853
,3.625,,,18.9763017
,3.65,,,19.04049531
,3.675,,,19.08388416
,3.7,,,19.10034548
,3.725,,,19.08731729
,3.75,,,19.05469621
,3.775,,,19.01807289
,3.8,,,19.00022974
,3.825,,,19.01662135
,3.85,,,19.07085146
,3.875,,,19.16728333
,3.9,,,19.29461041
,3.925,,,19.43685874
,3.95,,,19.5646269
,3.975,,,19.65390818
,4,,,19.69606378
,4.025,,,19.69699288
,4.05,,,19.6854617
,4.075,,,19.69381765
,4.1,,,19.74699383
,4.125,,,19.85604885
,4.15,,,20.01925676
,4.175,,,20.21199098
,4.2,,,20.40968774
,4.225,,,20.58661694
,4.25,,,20.73005589
,4.275,,,20.85227305
,4.3,,,20.97352128
,4.325,,,21.12412378
,4.35,,,21.31385349
,4.375,,,21.55114721
,4.4,,,21.81997793
,4.425,,,22.09669133
,4.45,,,22.3586176
,4.475,,,22.58103779
,4.5,,,22.7452061
,4.525,,,22.85066341
,4.55,,,22.90322999
,4.575,,,22.91716134
,4.6,,,22.91349866
,4.625,,,22.91135724
,4.65,,,22.92889175
,4.675,,,22.97364078
,4.7,,,23.05030299
,4.725,,,23.15384174
,4.75,,,23.27042371
,4.775,,,23.39358931
,4.8,,,23.50320185
,4.825,,,23.59889534
,4.85,,,23.68074424
,4.875,,,23.75930604
,4.9,,,23.84664088
,4.925,,,23.95269569
,4.95,,,24.09286928
,4.975,,,24.28645953
,5,,,24.54844333
,5.025,,,24.88215356
,5.05,,,25.27726391
,5.075,,,25.70637505
,5.1,,,26.13574291
,5.125,,,26.52887781
,5.15,,,26.8584576
,5.175,,,27.11190908
,5.2,,,27.2842523
,5.225,,,27.39394789
,5.25,,,27.46068355
,5.275,,,27.50869416
,5.3,,,27.54598305
,5.325,,,27.57281153
,5.35,,,27.58888968
,5.375,,,27.5908458
,5.4,,,27.5775969
,5.425,,,27.54581854
,5.45,,,27.50086036
,5.475,,,27.44741176
,5.5,,,27.38756904
,5.525,,,27.32502758
,5.55,,,27.26544369
,5.575,,,27.21649003
,5.6,,,27.20143124
,5.625,,,27.25356579
,5.65,,,27.42069228
,5.675,,,27.75634494
,5.7,,,28.30317473
,5.725,,,29.09246323
,5.75,,,30.12011721
,5.775,,,31.34811593
,5.8,,,32.70878974
,5.825,,,34.12057339
,5.85,,,35.51535051
,5.875,,,36.84191743
,5.9,,,38.05917871
,5.925,,,39.16107855
,5.95,,,40.14499103
,5.975,,,41.02130618
,6,,,41.79919021
,6.025,,,42.47664065
,6.05,,,43.05070926
,6.075,,,43.51602088
,6.1,,,43.86832538
,6.125,,,44.11541426
,6.15,,,44.26988275
,6.175,,,44.3457804
,6.2,,,44.35937283
,6.225,,,44.33306011
,6.25,,,44.28367511
,6.275,,,44.22972524
,6.3,,,44.1667092
,6.325,,,44.11405435
,6.35,,,44.06955161
,6.375,,,44.03865396
,6.4,,,44.01944189
,6.425,,,44.01293339
,6.45,,,44.01855185
,6.475,,,44.04312739
,6.5,,,44.10452441
,6.525,,,44.22796446
,6.55,,,44.45568918
,6.575,,,44.82478534
,6.6,,,45.39043563
,6.625,,,46.19150413
,6.65,,,47.24271338
,6.675,,,48.54471048
,6.7,,,50.0545751
,6.725,,,51.73053183
,6.75,,,53.48423496
,6.775,,,55.22186266
,6.8,,,56.84845376
,6.825,,,58.27399079
,6.85,,,59.43679766
,6.875,,,60.31122006
,6.9,,,60.90808325
,6.925,,,61.2685002
,6.95,,,61.45567203
,6.975,,,61.52886019
,7,,,61.54774998
,7.025,,,61.54534285
,7.05,,,61.53837266
,7.075,,,61.53155984
,7.1,,,61.51936885
,7.125,,,61.50113585
,7.15,,,61.46189298
,7.175,,,61.39615974
,7.2,,,61.30793156
,7.225,,,61.19636789
,7.25,,,61.08715999
,7.275,,,61.01411619
,7.3,,,61.02928119
,7.325,,,61.19275695
,7.35,,,61.57004231
,7.375,,,62.21318375
,7.4,,,63.14712248
,7.425,,,64.37603731
,7.45,,,65.86651354
,7.475,,,67.56562533
,7.5,,,69.40333496
,7.525,,,71.29403435
,7.55,,,73.16023906
,7.575,,,74.93062915
,7.6,,,76.55356135
,7.625,,,77.98310459
,7.65,,,79.19686865
,7.675,,,80.17570349
,7.7,,,80.91454399
,7.725,,,81.41985403
,7.75,,,81.71777894
,7.775,,,81.83809633
,7.8,,,81.82156906
,7.825,,,81.71930265
,7.85,,,81.57396666
,7.875,,,81.43496065
,7.9,,,81.33942003
,7.925,,,81.30760018
,7.95,,,81.34670988
,7.975,,,81.43992589
,8,,,81.57301856
,8.025,,,81.72353801
,8.05,,,81.89313336
,8.075,,,82.10607866
,8.1,,,82.41544723
,8.125,,,82.8906052
,8.15,,,83.5957998
,8.175,,,84.56630318
,8.2,,,85.79968849
,8.225,,,87.23618543
,8.25,,,88.77600425
,8.275,,,90.30332893
,8.3,,,91.707564
,8.325,,,92.90526149
,8.35,,,93.85049801
,8.375,,,94.53903944
,8.4,,,94.99953588
,8.425,,,95.27965255
,8.45,,,95.44533558
,8.475,,,95.56175355
,8.5,,,95.68184356
,8.525,,,95.84682385
,8.55,,,96.07174285
,8.575,,,96.35037353
,8.6,,,96.6650695
,8.625,,,96.97867476
,8.65,,,97.25334735
,8.675,,,97.46161923
,8.7,,,97.59065578
,8.725,,,97.64200624
,8.75,,,97.62300675
,8.775,,,97.55327336
,8.8,,,97.44363689
,8.825,,,97.3042992
,8.85,,,97.13929299
,8.875,,,96.95127265
,8.9,,,96.7412125
,8.925,,,96.52473053
,8.95,,,96.3187819
,8.975,,,96.15550414
,9,,,96.09524719
,9.025,,,96.19890114
,9.05,,,96.5548194
,9.075,,,97.2536966
,9.1,,,98.36251248
,9.125,,,99.91457621
,9.15,,,101.896032
,9.175,,,104.2417603
,9.2,,,106.839203
,9.225,,,109.5517377
,9.25,,,112.235104
,9.275,,,114.7616256
,9.3,,,117.0384363
,9.325,,,119.0012677
,9.35,,,120.6148803
,9.375,,,121.8651576
,9.4,,,122.7673932
,9.425,,,123.3488199
,9.45,,,123.6658863
,9.475,,,123.7772279
,9.5,,,123.7386091
,9.525,,,123.6112138
,9.55,,,123.4360697
,9.575,,,123.2513006
,9.6,,,123.0729799
,9.625,,,122.910482
,9.65,,,122.7707549
,9.675,,,122.6604147
,9.7,,,122.5885477
,9.725,,,122.5646774
,9.75,,,122.5945679
,9.775,,,122.696774
,9.8,,,122.9190293
,9.825,,,123.3285156
,9.85,,,124.0166936
,9.875,,,125.0689989
,9.9,,,126.5370046
,9.925,,,128.4240401
,9.95,,,130.6701756
,9.975,,,133.1675669
,10,,,135.7603854
,10.025,,,138.2999067
,10.05,,,140.6412332
